STATE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,TWAY_ID,SCH_BUS,RAIL,FATALS,DRUNK_DR
1,1,0,1,73,9,4,I-459,0,0,1,0
1,1,0,1,3,9,7,US-SR 3,0,0,1,1
1,1,0,2,11,9,1,US-SR 6,0,0,1,0
1,2,0,2,21,9,6,US-SR 3,0,0,1,0
1,1,0,1,117,9,7,CR-36,0,0,1,0
1,1,0,1,37,9,2,CR-55,0,0,1,0
1,2,0,3,107,9,2,CR-30,0,0,1,0
1,1,0,1,21,9,4,I-65,0,0,1,0
1,1,0,1,89,9,4,GLENN HEARN BLVD,0,0,1,0
1,2,0,2,101,9,4,ATLANTA HWY,0,0,1,0
1,2,0,2,43,9,7,CR-1527,0,0,1,0
1,1,0,1,53,9,7,CR-SARDIS CHURCH RD,0,0,1,1
1,1,0,1,15,9,2,CR-FRIENDSHIP RD,0,0,1,0
1,2,0,2,73,8,1,I-59,0,0,1,1
1,1,0,1,73,8,7,GADSDEN HWY,0,0,1,1
1,1,0,2,73,9,1,SR-119,0,0,1,1
1,2,0,2,15,9,7,SR-77,0,0,1,0
1,1,0,1,3,9,7,SR-180,0,0,1,0
1,1,0,1,81,10,3,US-SR 14,0,0,1,1
1,1,0,1,101,7,4,HAYNEVILLE ROAD,0,0,1,1
1,2,0,4,73,8,5,CR-SHANNON OXMOOR RD,0,0,1,0
1,1,0,2,81,8,1,I-85,0,0,1,1
1,2,0,2,9,9,1,SR-79,0,0,1,1
1,1,0,1,49,9,2,CR-515,0,0,1,1
1,1,1,1,97,9,3,AIRPORT BLVD,0,0,1,0
1,1,0,1,127,9,1,CR-HOLLY GROVE ROAD,0,0,1,1
1,1,0,1,9,9,1,SR-79,0,0,1,0
1,1,0,1,127,9,3,SR-269,0,0,1,1
1,2,0,3,73,9,2,US-SR 38,0,0,2,0
1,3,0,4,97,9,4,CR-SNOW ROAD,0,0,1,0
1,1,0,4,117,9,6,CR-41,0,0,1,0
1,1,0,1,77,9,6,SR-64,0,0,1,0
1,2,0,3,117,9,7,US-SR 38,0,0,1,0
1,1,0,1,103,9,1,CR-IRON MAN RD,0,0,1,1
1,1,1,1,97,9,2,SR-217,0,0,1,0
1,2,0,2,19,9,2,US-SR 25,0,0,1,0
1,2,0,2,125,9,2,CR-DOUGLAS DR,0,0,1,0
1,2,0,2,13,9,3,SR-263,0,0,1,1
1,2,0,2,3,9,3,FOLEY BEACH EXPRESS,0,0,1,0
1,1,0,1,97,9,5,I-10,0,0,1,0
1,2,0,3,3,9,6,SR-181,0,0,1,0
1,1,0,6,115,9,7,CARRINGTON LAKES PKWY,0,0,1,0
1,1,0,1,121,9,1,SR-21,0,0,1,1
1,1,0,1,101,9,3,US-SR 53,0,0,1,0
1,4,0,4,83,9,4,I-565,0,0,2,0
1,1,0,2,73,7,7,I-20,0,0,1,0
1,2,0,4,21,9,2,SR-145,0,0,1,0
1,2,0,2,97,9,4,US-SR 16,0,0,1,0
1,2,0,2,111,9,2,US-SR 1,0,0,1,0
1,2,0,2,125,9,1,CR-ROSE BLVD,0,0,1,0
1,2,1,2,3,9,2,CR-32,0,0,1,0
1,4,0,5,83,9,4,I-565,0,0,1,2
1,2,0,2,117,9,5,US-SR 3,0,0,1,0
1,1,0,1,113,9,1,14TH ST,0,0,1,0
1,2,0,3,7,9,6,SR-25,0,0,1,1
1,2,0,2,47,9,6,SR-22,0,0,1,0
1,2,0,3,97,9,7,US-SR 16,0,0,1,1
1,3,0,4,47,9,7,SR-22,0,0,1,1
1,2,0,2,25,9,2,US-SR 12,0,0,1,0
1,1,0,1,35,10,3,US-SR 12,0,0,1,0
1,1,1,1,97,10,4,US-SR 13,0,0,1,0
1,1,0,1,121,10,1,SR-77,0,0,1,1
1,1,0,2,55,10,4,FORREST AVE,0,0,1,0
1,1,0,1,97,10,6,ROSEDALE ROAD,0,0,1,0
1,1,0,1,3,10,3,CR-40,0,0,1,0
1,1,0,1,45,10,3,US-SR 53,0,0,1,1
1,1,0,1,77,10,4,SR-17,0,0,1,0
1,1,0,1,101,10,4,I-65,0,0,1,0
1,1,0,1,79,10,5,SR-33,0,0,1,0
1,2,0,3,113,10,6,US-SR 1,0,0,1,0
1,1,0,1,83,10,6,CR-PRYOR RD,0,0,1,0
1,2,1,1,23,10,6,SR-17,0,0,1,0
1,1,0,1,47,10,7,CR-85,0,0,1,1
1,1,0,1,101,10,7,CR-LOWER DUBLIN ROAD,0,0,1,1
1,1,1,1,103,10,7,CR-LAWRENCE COVE ROAD,0,0,1,0
1,1,1,1,103,10,7,SR-24,0,0,1,1
1,1,0,2,33,10,1,CR-77,0,0,2,0
1,1,0,1,85,10,2,CR-7,0,0,1,0
1,1,0,1,35,10,2,US-SR 12,0,0,1,0
1,1,0,1,131,10,3,SR-5,0,0,1,0
1,1,0,1,45,10,4,CR-41,0,0,1,1
1,2,0,2,9,10,5,SR-79,0,0,1,1
1,1,0,1,89,10,5,CR-WALT CAMPBELL ROAD,0,0,1,0
1,2,0,2,97,10,6,UNIVERSITY BLVD,0,0,1,0
1,1,0,1,43,10,7,I-65,0,0,1,0
1,1,1,1,87,10,7,I-85,0,0,1,0
1,1,0,1,85,10,2,CR-2,0,0,1,1
1,2,0,2,113,10,4,US-SR 1,0,0,1,0
1,1,1,3,69,10,5,SR-210,0,0,1,0
1,1,0,1,121,10,7,SR-77,0,0,1,1
1,2,0,2,3,10,5,GREENO RD,0,0,1,0
1,2,0,3,85,10,6,US-SR 8,0,0,2,1
1,2,0,2,79,10,6,SR-101,0,0,1,0
1,2,0,2,3,10,1,CR-44,0,0,1,0
1,1,0,1,89,10,2,CR-JOE QUICK ROAD,0,0,1,0
1,2,0,7,3,5,7,CR-83,0,0,1,0
1,1,0,1,123,9,2,SR-50,0,0,1,1
1,1,0,1,63,9,7,CR-191,0,0,1,1
1,4,0,6,101,9,6,TROY HIGHWAY,0,0,1,0
1,2,0,3,123,9,5,US-SR 38,0,0,1,0
1,1,1,1,89,9,2,US-SR 1,0,0,1,0
1,1,0,1,3,10,1,SR-180,0,0,1,1
1,2,0,4,97,10,2,CR-BEARFORK RD,0,0,1,0
1,3,0,5,97,10,3,CR-GRELOT ROAD,0,0,1,0
1,1,0,1,103,10,5,CR-WILSON MOUNTAIN ROAD,0,0,1,0
1,2,0,1,97,10,6,CR-BEVERLY JEFFRIES HWY,0,0,1,1
1,1,0,1,89,10,7,US-SR 2,0,0,1,0
1,1,0,1,65,10,7,CR-28,0,0,1,1
1,1,0,1,121,10,7,CR-FAYETTEVILLE HWY,0,0,1,1
1,2,0,2,95,10,2,SR-227,0,0,1,0
1,1,0,1,47,10,2,SR-140,0,0,1,0
1,2,0,4,101,10,4,I-85,0,0,1,0
1,1,0,2,17,10,5,SR-50,0,0,1,0
1,1,0,1,97,10,6,I-10,0,0,1,1
1,2,0,3,89,10,6,MARTIN ROAD,0,0,2,1
1,1,0,3,89,10,7,CR-POPLAR RIDGE ROAD,0,0,1,0
1,1,0,1,17,10,7,CR-299,0,0,1,1
1,1,0,1,49,10,7,CR-47,0,0,1,1
1,1,0,1,73,10,1,PRATT HWY,0,0,1,0
1,1,0,1,55,10,2,SR-77,0,0,1,0
1,1,0,1,103,10,2,CR-EVA RD,0,0,1,0
1,1,0,2,117,10,2,CR-57,0,0,1,0
1,1,0,1,57,10,6,SR-129,0,0,1,0
1,1,0,1,115,10,3,I-20,0,0,1,0
1,2,0,4,77,10,4,SR-17,0,0,1,0
1,2,0,3,101,10,4,US-SR 3,0,0,1,0
1,3,0,6,73,10,5,CR-CARSON ROAD N,0,0,2,0
1,2,0,1,73,10,1,AVENUE I,0,0,1,0
1,2,0,4,73,10,5,SR-79,0,0,1,0
1,2,0,4,133,10,2,SR-195,0,0,1,0
1,2,0,2,127,10,5,AMORY AVE,0,0,1,0
1,2,0,2,109,10,3,US-SR 53,0,0,1,0
1,2,2,1,101,10,6,YARBROUGH ST,0,0,1,1
1,1,0,1,41,10,7,CR-59,0,0,1,0
1,2,0,3,101,10,1,I-65,0,0,1,1
1,1,1,2,101,10,3,US-SR 6,0,0,1,0
1,2,0,2,83,10,3,SR-251,0,0,2,1
1,1,0,1,9,10,4,SR-160,0,0,1,0
1,2,0,4,115,10,4,US-SR 53,0,0,1,1
1,1,1,4,97,10,5,SUMMERVILLE ST,0,0,1,1
1,2,0,2,113,11,4,CR-18,0,0,1,0
1,1,0,1,19,11,3,HOLMAN ST,0,0,1,0
1,1,0,2,33,11,7,SECOND ST,0,0,1,1
1,1,0,1,73,11,1,I-459,0,0,1,0
1,1,0,1,51,11,1,SR-170,0,0,1,0
1,1,0,1,81,11,7,CR-179,0,0,1,1
1,3,0,3,121,11,6,I-20,0,0,1,0
1,1,0,2,95,11,7,CR-BEULAH ROAD,0,0,2,0
1,2,0,5,45,11,7,SR-27,0,0,3,1
1,2,0,3,85,11,1,US-SR 8,0,0,1,1
1,1,0,1,125,11,1,CR-JUG FACTORY ROAD,0,0,1,1
1,2,0,1,19,11,1,CR-22,0,0,1,0
1,1,1,1,117,11,3,LAUREL LAKES DR,0,0,1,0
1,1,1,1,97,11,3,US-SR 42,0,0,1,0
1,1,0,1,117,11,3,CR-CRENSHAW RD,0,0,1,0
1,2,1,1,73,11,4,I-59,0,0,1,0
1,1,0,1,121,11,4,CR-PINE GROVE RD,0,0,1,0
1,1,0,1,55,11,6,CR-VAUGHN RD,0,0,1,1
1,1,0,1,101,11,7,US-SR 9,0,0,1,0
1,1,0,2,1,11,1,SR-143,0,0,1,1
1,1,0,1,97,11,1,SR-193,0,0,1,0
1,1,0,1,3,11,2,CR-138,0,0,1,1
1,2,0,6,75,11,2,SR-17,0,0,1,0
1,2,0,4,119,11,5,SR-28,0,0,1,0
1,2,0,3,25,11,4,US-SR 13,0,0,1,0
1,2,0,3,89,11,1,MAYSVILLE RD,0,0,1,0
1,1,0,1,123,10,7,ROCK SPRINGS ROAD,0,0,1,0
1,1,0,1,87,10,2,US-SR 15,0,0,1,1
1,2,0,3,97,10,6,I-10,0,0,1,1
1,2,0,2,121,11,5,SR-21,0,0,1,0
1,1,0,3,55,11,6,CR-MOUNTAIN VIEW DR,0,0,1,0
1,1,0,1,39,11,7,CR-JUDGE SMITH ROAD,0,0,1,1
1,1,0,1,101,11,1,SR-152,0,0,1,1
1,1,0,1,111,11,1,CR-59,0,0,1,0
1,1,0,3,73,11,4,I-459,0,0,1,0
1,1,0,1,21,11,4,US-SR 6,0,0,1,0
1,1,0,1,127,11,4,SR-69,0,0,1,0
1,1,0,1,7,11,5,SR-5,0,0,1,1
1,2,0,2,83,11,5,CR-BLACK ROAD,0,0,1,0
1,1,1,1,89,11,5,MOUNTAIN GAP ROAD,0,0,1,1
1,1,0,1,43,11,6,CR-1141,0,0,1,0
1,1,0,1,131,11,7,CR-29,0,0,1,0
1,2,0,2,7,11,6,SR-5,0,0,1,0
1,1,0,1,19,11,7,CR-7,0,0,1,1
1,1,0,1,131,11,1,CR-TL THREADGILL RD,0,0,1,1
1,1,0,1,107,11,5,BAPTIST LINE RD,0,0,1,1
1,1,0,1,121,11,6,SR-77,0,0,1,0
1,3,0,1,73,11,7,48TH ST S,0,0,1,1
1,1,0,1,73,11,6,CR-NEW MULGA LOOP RD,0,0,1,0
1,1,1,1,71,11,2,CR-30,0,0,1,0
1,1,0,3,113,11,6,CROSSWINDS ROAD,0,0,2,1
1,1,0,1,73,11,1,CR-SWEENEY HOLLOW ROAD,0,0,1,0
1,2,0,4,81,11,1,CR-262,0,0,1,0
1,1,0,1,53,11,7,I-65,0,0,1,1
1,1,0,2,69,11,2,SR-COTTONWOOD ROAD,0,0,1,0
1,2,0,2,3,11,3,SR-59,0,0,1,0
1,1,1,1,121,11,3,CR-RENFROE ROAD,0,0,1,0
1,1,0,2,89,11,5,CR-JEFF ROAD,0,0,2,0
1,1,0,1,23,11,5,US-SR 12,0,0,1,1
1,1,0,1,127,11,6,SR-118,0,0,1,0
1,1,0,1,41,11,6,CR-57,0,0,1,1
1,1,0,2,1,11,7,SR-14,0,0,1,1
1,1,0,4,107,11,7,CR-BOSTIC ROAD,0,0,3,0
1,2,0,1,5,11,7,SR-51,0,0,1,1
1,2,0,3,57,11,2,US-SR 171,0,0,1,0
1,1,0,2,121,12,1,I-20,0,0,1,0
1,1,0,1,121,12,2,CR-OLDFIELD RD,0,0,1,0
1,1,0,2,127,12,2,SR-5,0,0,2,0
1,1,0,1,111,12,4,US-SR 1,0,0,1,1
1,1,0,3,3,12,5,SR-59,0,0,1,0
1,1,0,1,29,12,4,US-SR 4,0,0,1,0
1,2,0,2,133,12,3,SR-13,0,0,1,0
1,2,0,2,113,11,4,US-SR 8,0,0,1,0
1,2,0,2,77,12,4,SR-64,0,0,1,0
1,1,0,2,93,12,1,SR-17,0,0,2,0
1,2,0,2,21,12,3,US-SR 3,0,0,1,0
1,1,0,1,49,12,4,I-59,0,0,1,0
1,3,0,6,83,12,5,SR-251,0,0,1,0
1,1,1,1,53,12,5,SR-21,0,0,1,0
1,2,0,2,15,12,6,CR-109,0,0,1,0
1,1,0,1,97,12,7,CR-WILMER GEORGETOWN ROAD,0,0,1,1
1,1,0,1,97,12,7,COTTAGE HILL ROAD,0,0,1,0
1,1,0,1,21,12,1,CR-28,0,0,1,1
1,1,2,1,125,12,1,SR-216,0,0,1,0
1,1,0,3,73,12,1,I-65,0,0,1,1
1,1,0,2,47,12,2,CR-37,0,0,1,0
1,3,0,4,51,12,2,SR-14,1,0,1,0
1,2,0,3,97,12,3,I-10,0,0,3,1
1,2,0,5,69,12,4,SR-52,0,0,1,0
1,1,0,1,101,12,6,CR-MERIWEATHER TRAIL,0,0,1,0
1,2,0,2,51,12,6,SR-14,0,0,1,0
1,1,0,1,83,12,6,CR-CROSS KEY ROAD,0,0,1,1
1,1,0,1,103,12,7,SR-24,0,0,1,0
1,1,0,1,97,12,7,I-65,0,0,1,0
1,2,0,2,73,12,3,US-SR 7,0,0,1,0
1,2,0,6,73,12,7,LAKESHORE PARKWAY,0,0,1,0
1,2,1,2,127,12,3,SR-69,0,0,1,0
1,1,0,3,3,12,4,US-SR 3,0,0,1,1
1,2,0,2,73,12,4,US-SR 78,0,0,1,0
1,1,0,1,125,12,5,I-59,0,0,1,0
1,1,0,1,53,12,5,CR-JERKINS LOOP,0,0,1,0
1,1,0,5,11,12,6,CR-89,0,0,3,0
1,2,0,4,19,12,6,SR-35,0,0,3,0
1,1,0,3,73,12,7,PALISADES DR,0,0,1,1
1,2,0,2,113,12,7,US-SR 8,0,0,1,0
1,1,0,3,49,12,7,CR-43,0,0,1,1
1,1,0,1,73,12,5,US-SR 5,0,0,1,1
1,2,2,4,97,12,7,US-SR 42,0,0,1,0
1,2,0,4,73,12,5,CR-NARROWS RD,0,0,1,0
1,2,0,3,95,11,5,US-SR 1,0,0,2,1
1,2,1,2,73,11,7,US-SR 5,0,0,1,0
1,2,0,2,125,12,4,I-59,0,0,1,0
1,1,0,1,121,12,6,CR-MOUNTAIN VIEW ROAD,0,0,1,0
1,2,0,3,73,11,7,CR-DUG HOLLOW ROAD,0,0,2,0
1,1,0,1,1,8,2,CR-19,0,0,1,1
1,1,0,2,43,11,5,CR-1763,0,0,1,0
1,2,0,3,99,12,3,CR-23,0,0,1,0
1,1,0,1,43,12,7,CR-1036,0,0,1,1
1,2,0,2,9,12,2,SR-75,0,0,1,0
1,1,0,2,87,12,7,CR-30,0,0,1,1
1,1,1,2,101,12,7,DRAKE ST,0,0,1,0
1,1,1,1,53,12,5,US-SR 3,0,0,1,0
1,5,0,12,53,12,1,I-65,0,0,2,0
1,2,0,3,95,12,2,US-SR 1,0,0,1,0
1,1,0,1,17,12,2,US-SR 1,0,0,1,0
1,2,0,4,91,12,2,SR-69,0,0,1,1
1,1,0,1,73,5,5,AVE W,0,0,1,0
1,2,0,2,89,6,1,US-SR 2,0,0,1,1
1,1,0,6,73,10,7,VANDERBUILT ROAD,0,0,1,1
1,1,0,1,133,12,1,CR-77,0,0,1,0
1,2,0,2,73,1,6,I-22,0,0,1,0
1,1,0,2,77,10,7,CR-14,0,0,1,0
1,1,0,1,15,11,7,CR-SAKS ROAD,0,0,1,0
1,1,0,1,105,8,7,CR-23,0,0,1,1
1,1,0,1,121,8,7,CR-MUDD ST,0,0,1,0
1,1,0,1,41,9,2,SR-97,0,0,1,0
1,2,0,4,3,12,7,CR-87,0,0,1,0
1,1,0,1,83,11,7,I-565,0,0,1,0
1,1,1,1,3,12,2,US-SR 16,0,0,1,0
1,2,0,3,101,8,6,US-SR 8,0,0,1,0
1,1,0,4,125,2,7,CR-CAMP CHERRY AUSTIN ROAD,0,0,1,1
1,3,0,5,127,5,6,HWY 78,0,0,1,0
1,1,0,1,113,11,5,CR-18,0,0,1,0
1,2,0,2,73,1,5,TARRANT HUFFMAN RD,0,0,1,0
1,2,0,2,73,5,3,CR-CHALKVILLE ROAD,0,0,1,1
1,1,0,1,125,8,4,US-SR 13,0,0,1,0
1,1,0,1,73,9,7,CR-BLACK CREEK ROAD,0,0,1,0
1,1,1,1,127,9,1,BLACKWELL DAIRY RD,0,0,1,0
1,3,0,9,73,10,1,CR-CHALKVILLE ROAD,0,0,1,0
1,2,0,2,123,12,4,SR-22,0,0,1,0
1,2,0,6,73,12,7,US-SR 3,0,0,3,0
1,2,0,4,15,5,6,US-SR 4,0,0,1,0
1,1,1,1,73,5,5,I-20,0,0,1,0
1,1,0,1,49,10,3,SR-35,0,0,1,1
1,2,0,3,83,11,5,HWY 127,0,0,2,0
1,1,0,1,49,12,7,I-59,0,0,1,0
1,1,0,1,5,12,5,CR-ALTO SHIPMAN RD,0,0,1,0
1,1,0,2,61,12,1,SR-27,0,0,1,1
2,1,1,1,20,1,3,C STREET,0,0,1,0
2,2,0,2,290,1,6,SR-3 PARKS HIGHWAY,0,0,1,0
2,2,0,9,170,1,2,SR-3 PARKS HIGHWAY,0,0,1,0
2,1,0,1,20,1,4,SR-1 SEWARD HIGHWAY,0,0,1,0
2,1,1,1,20,1,4,GAMBELL STREET,0,0,1,0
2,2,0,2,90,2,4,SR-3 PARKS HIGHWAY,0,0,1,0
2,2,0,2,122,2,5,KENAI SPUR HIGHWAY,0,0,1,0
2,1,0,1,170,3,3,SETTLERS BAY DRIVE,0,0,1,0
2,2,0,2,170,3,1,TRUNK ROAD,0,0,1,0
2,2,0,2,170,5,2,SR-3 PARKS HIGHWAY,0,0,1,1
2,1,0,1,20,5,4,SR-1 GLENN HIGHWAY,0,0,1,0
2,2,0,5,122,6,1,EAST END ROAD,0,0,1,0
2,1,0,3,170,6,6,SR-1 GLENN HIGHWAY,0,0,1,0
2,3,0,4,20,7,4,SR-1 SEWARD HIGHWAY,0,0,1,0
2,1,1,1,270,7,2,TANGAQ STREET,0,0,1,0
2,1,0,2,201,6,5,N PRINCE OF WALES RD (USFS 20),0,0,1,0
2,2,0,2,20,7,2,OLD SEWARD HIGHWAY,0,0,1,0
2,2,0,4,20,1,5,SR-1 SEARD HIGHWAY,0,0,1,0
2,1,0,2,170,6,3,SR-1 GLENN HIGHWAY,0,0,1,0
2,1,0,1,261,7,7,SR-1 GLENN HIGHWAY,0,0,1,1
2,1,0,1,70,8,3,ALEKNAGIK LAKE ROAD,0,0,1,1
2,1,0,1,261,8,4,SR-4 RICHARDSON HIGHWAY,0,0,1,0
2,1,2,1,20,8,6,ABBOTT ROAD,0,0,2,1
2,1,0,2,20,8,7,MARTIN LUTHER KING JR DRIVE,0,0,1,1
2,2,0,4,170,4,1,SR-3 PARKS HIGHWAY,0,0,2,0
2,1,0,2,90,5,1,TWO RIVERS ROAD,0,0,1,0
2,1,0,1,240,5,1,SR-2 ALASKA HIGHWAY,0,0,1,0
2,2,0,9,20,6,1,BONIFACE PARKWAY,0,0,1,1
2,2,0,3,240,7,6,SR-5 TAYLOR HIGHWAY,0,0,1,0
2,1,0,2,188,9,5,SHORE AVENUE,0,0,1,0
2,1,0,1,20,9,3,SR-1 SEWARD HIGHWAY,0,0,1,0
2,1,0,1,122,10,2,KENAI SPUR HIGHWAY,0,0,1,1
2,1,0,1,90,5,6,CUSHMAN STREET,0,0,1,1
2,2,0,2,170,11,7,BIG LAKE ROAD,0,0,1,1
2,2,0,5,20,2,4,NORTHERN LIGHTS BLVD,0,0,1,0
2,1,0,1,150,5,5,3RD STREET,0,0,1,1
2,1,0,3,20,7,6,COMMERCIAL DRIVE,0,0,1,1
2,1,0,1,90,8,7,VAN HORN ROAD,0,0,1,1
2,1,1,1,20,9,2,SR-1 GLENN HIGHWAY,0,0,1,0
2,2,0,2,90,9,2,BADGER ROAD,0,0,1,0
2,1,0,3,90,10,3,SR-6 STEESE HIGHWAY,0,0,1,0
2,1,1,1,20,10,4,OLD SEWARD HIGHWAY,0,0,1,0
2,1,0,1,90,10,7,SHEEP CREEK ROAD,0,0,1,0
2,2,0,2,170,12,2,TALKEETNA SPUR ROAD,0,0,1,0
2,1,0,3,68,10,5,HEALY SPUR ROAD,0,0,1,1
2,2,0,2,20,12,7,SR-1 SEWARD HIGHWAY,0,0,1,0
2,1,0,1,122,12,4,SR-1 STERLING HIGHWAY,0,0,1,1
2,1,0,1,50,7,5,FRONTAGE ROAD,0,0,1,1
2,1,0,1,170,4,4,SR-3,0,0,1,0
4,1,0,1,23,1,5,I-19,0,0,1,0
4,1,0,1,13,1,5,SR-202 RAMP,0,0,1,0
4,1,1,8,21,1,6,US-60,0,0,1,0
4,1,1,2,13,1,7,35TH AVE,0,0,1,0
4,2,0,2,3,1,2,SR-80,0,0,1,1
4,1,1,1,19,1,2,VALENCIA RD,0,0,1,0
4,2,0,2,13,1,6,19TH AVE,0,0,1,0
4,2,0,4,17,1,6,PENROD EXTENSION,0,0,1,0
4,1,0,2,25,1,6,SR-69,0,0,2,0
4,1,1,1,19,1,6,NEBRASKA ST,0,0,1,0
4,2,0,2,13,1,7,I-10,0,0,1,1
4,1,0,1,23,1,1,MORLEY AVE,0,0,1,0
4,1,0,1,3,1,4,ARIZONA ST,0,0,1,0
4,1,0,2,25,1,5,CR-62,0,0,1,0
4,2,0,3,13,1,7,BROADWAY RD,0,0,1,0
4,1,0,3,19,1,1,INA RD,0,0,1,0
4,1,0,1,5,1,1,I-40,0,0,1,0
4,1,0,5,13,1,1,SR-101,0,0,2,0
4,1,0,1,19,1,1,HARRISON RD,0,0,1,1
4,2,1,2,27,1,2,24TH ST,0,0,1,0
4,3,0,5,25,1,3,SR-89A,0,0,1,0
4,3,0,5,13,1,3,DYSART RD,0,0,1,1
4,1,1,1,15,1,4,US-93,0,0,1,0
4,2,0,2,25,1,7,SR-260,0,0,2,0
4,2,0,6,13,1,1,SR-202,0,0,2,0
4,1,1,2,27,1,1,I-8 FRONTAGE RD,0,0,1,0
4,1,0,1,13,1,2,I-17 RAMP,0,0,1,1
4,2,0,2,13,1,3,99TH AVE,0,0,1,0
4,1,0,1,21,1,1,I-10,0,0,1,0
4,1,0,2,19,1,5,LA CHOLLA BLVD,0,0,1,1
4,1,0,1,21,1,6,BELLA VISTA RD,0,0,1,1
4,1,0,1,17,1,4,SR-377,0,0,1,0
4,1,1,1,13,1,6,27TH AVE,0,0,1,1
4,3,0,4,13,1,7,LINDSAY RD,0,0,1,0
4,2,0,1,1,1,3,I-40,0,0,1,0
4,1,0,7,17,1,4,BIA 59,0,0,1,0
4,1,1,1,13,1,5,PEORIA AVE,0,0,1,0
4,1,0,1,13,1,1,CAVE CREEK RD,0,0,1,1
4,2,0,5,27,1,6,COUNTY 3RD ST,0,0,1,0
4,1,1,2,13,1,4,SOUTHERN AVE,0,0,1,0
4,2,1,6,13,1,6,43RD AVE,0,0,1,0
4,1,0,2,13,1,6,VAN BUREN ST,0,0,1,0
4,2,0,2,13,1,7,NORTHERN AVE,0,0,1,0
4,2,0,4,13,1,3,UNIVERSITY DR,0,0,1,0
4,2,0,3,13,1,3,MCDOWELL RD,0,0,1,0
4,1,0,6,1,1,4,UNKNOWN RD,0,0,1,1
4,3,0,4,13,1,7,VAN BUREN ST,0,0,1,0
4,1,1,1,1,1,7,BIA 12,0,0,1,0
4,1,0,1,13,1,7,52ND ST,0,0,1,0
4,1,0,1,13,1,1,BELOAT RD,0,0,1,1
4,4,0,9,13,1,1,RECKER RD,0,0,2,0
4,4,0,11,19,1,1,VALENCIA RD,0,0,1,1
4,2,1,2,13,1,2,PEORIA AVE,0,0,1,0
4,2,0,2,13,1,4,CAMELBACK RD,0,0,1,0
4,2,0,2,13,1,3,MAIN ST,0,0,1,0
4,1,0,2,13,2,6,I-10,0,0,1,0
4,4,0,8,3,2,6,CORONADO DR,0,0,1,0
4,2,0,4,13,2,6,I-10,0,0,1,0
4,1,1,2,19,2,6,CAMPBELL AVE,0,0,1,0
4,1,0,1,13,2,7,I-10,0,0,1,1
4,1,0,1,5,2,7,SR-89A,0,0,1,0
4,1,1,1,13,2,2,GRANITE REEF DR,0,0,1,0
4,2,0,3,19,2,1,HOUGHTON RD,0,0,1,0
4,1,1,1,21,2,4,CASA BLANCA RD,0,0,1,0
4,2,0,7,21,2,4,APACHE TRL,0,0,1,1
4,2,0,3,19,2,4,TETEKUSIM RD,0,0,1,0
4,1,0,1,1,2,5,I-40,0,0,1,0
4,1,1,5,19,2,7,22ND ST,0,0,1,0
4,1,0,1,13,2,1,VAN BUREN ST,0,0,1,0
4,1,0,2,17,2,2,I-40,0,0,1,0
4,3,0,6,13,2,2,SR-74,0,0,1,0
4,1,1,1,19,2,2,FORT LOWELL RD,0,0,1,0
4,1,1,0,15,2,6,CORAL DR,0,0,1,0
4,1,0,1,15,2,7,I-40,0,0,1,1
4,2,0,2,13,2,1,SR-101,0,0,1,0
4,2,0,3,19,2,1,12TH AVE,0,0,1,1
4,1,0,1,15,2,2,I-40,0,0,1,0
4,2,0,2,13,2,3,MCDOWELL RD,0,0,1,0
4,1,0,1,1,2,7,US-191,0,0,1,1
4,1,0,4,13,2,1,I-10,0,0,1,0
4,2,0,2,19,2,1,GRANT RD,0,0,1,1
4,1,0,1,5,2,4,I-17,0,0,1,1
4,6,0,7,13,2,5,I-10,0,0,1,0
4,1,0,1,19,2,7,HARDSCRABBLE RD,0,0,1,1
4,2,0,2,25,2,4,SR-69,0,0,1,0
4,1,0,2,19,2,2,I-19,0,0,1,0
4,1,1,1,13,2,4,I-10,0,0,1,0
4,1,0,1,21,2,4,JOHN WAYNE PKWY,0,741343C,1,0
4,1,1,1,7,2,6,US-60,0,0,1,0
4,1,0,1,7,2,6,FOREST RD 64,0,0,1,0
4,2,0,2,13,3,6,I-10,0,0,1,1
4,1,0,1,13,3,1,SR-87,0,0,1,0
4,1,0,1,17,3,1,SR-277,0,0,1,0
4,2,1,3,15,3,2,SR-95,0,0,1,0
4,2,0,2,21,3,4,IRONWOOD DR,0,0,1,0
4,1,1,2,15,3,4,PALO VERDE BLVD S,0,0,1,0
4,1,0,1,5,3,7,US-160,0,0,1,1
4,1,0,3,19,3,1,CAMPBELL AVE,0,0,1,1
4,1,1,1,15,3,2,SR-95,0,0,1,0
4,3,0,5,13,3,2,I-17 RAMP,0,0,1,0
4,1,1,1,19,3,3,TWIN LAKES DR,0,0,1,0
4,4,0,6,13,3,5,SR-101,0,0,1,0
4,1,1,2,19,3,1,22ND ST,0,0,1,0
4,1,0,1,19,3,1,PANTANO RD,0,0,1,1
4,1,0,1,7,3,5,US-60,0,0,1,0
4,3,0,7,25,3,7,SR-89A SPUR,0,0,1,0
4,1,0,1,25,3,7,ARENA DR,0,0,1,0
4,2,0,2,25,3,2,SR-69,0,0,1,0
4,1,0,1,15,3,2,I-40,0,0,1,0
4,1,0,4,5,3,3,I-40,0,0,1,1
4,1,0,1,5,3,3,I-17,0,0,1,0
